已知  是函数f(x)的导函数，如果  是二次函数，  的图象开口向上，顶点坐标为(1,  )  ，那么曲线f(x)上任一点处的切线的倾斜角  的取值范围是（ ）,img height="41" src="/files/attach/files/content/2019/1030/ddja1ic3xf2.png" v:shapes="_x0000_i1118" width="41",img height="41" src="/files/attach/files/content/2019/1030/0xasfkxbo3a.png" v:shapes="_x0000_i1119" width="48",img height="41" src="/files/attach/files/content/2019/1030/nuatetn5ler.png" v:shapes="_x0000_i1120" width="56",img height="41" src="/files/attach/files/content/2019/1030/3twygbb3xvd.png" v:shapes="_x0000_i1121" width="45",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/1psgzzkuvlj.png,uvlj.png
已知函数的图象在点处的切线的斜率为3，数列的前项和为,则的值为（ ）,img src="/files/attach/files/content/2019/1030/sm0t11lxhqb.png",img src="/files/attach/files/content/2019/1030/1iitg5l231q.png",img src="/files/attach/files/content/2019/1030/2yot3iztiar.png",img src="/files/attach/files/content/2019/1030/dsotisrigrb.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/yrdpie0fddc.png,fddc.png
曲线  在点（1，1）处的切线方程为  =（ ）,—4,—3,4,3,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/tjj5cyacshz.png,cshz.png
设函数  在  处存在导数，则  （ ）,img src="/files/attach/files/content/2019/1030/zpqkalf4fbr.png",img src="/files/attach/files/content/2019/1030/o2mq2reekap.png",img src="/files/attach/files/content/2019/1030/4jkyknnuqp1.png",img src="/files/attach/files/content/2019/1030/vx43b5ur1ap.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vjr230zorj4.png,orj4.png
若函数  ，则函数  从  到  的平均变化率为（ ）,img src="/files/attach/files/content/2019/1030/kykaaans0rp.png",img src="/files/attach/files/content/2019/1030/k2pdoigslz2.png",img src="/files/attach/files/content/2019/1030/be5k0a0henk.png",img src="/files/attach/files/content/2019/1030/yu3mf0w44d2.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/os2np5oj4ik.png,j4ik.png
已知函数  ，  ，若直线  与两函数的图象均相切，则  （ ）,img src="/files/attach/files/content/2019/1030/0unytwnu0uy.png"/> 或 <img src="/files/attach/files/content/2019/1030/oxieqdixoc3.png",img src="/files/attach/files/content/2019/1030/mxsksvijn2e.png"/> 或 <img src="/files/attach/files/content/2019/1030/d1s31rmvvop.png",img src="/files/attach/files/content/2019/1030/ucg5xxtb3io.png"/> 或 <img src="/files/attach/files/content/2019/1030/d1s31rmvvop.png",img src="/files/attach/files/content/2019/1030/ucg5xxtb3io.png"/> 或 <img src="/files/attach/files/content/2019/1030/oxieqdixoc3.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rdifmh3xnge.png,xnge.png
若  ，则  =（ ）,-3,-6,-9,-12,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2sg1pxcv04g.png,v04g.png
若存在过点（1，0）的直线与曲线y=x3和  都相切，则a等于（ ）,﹣1或 <img src="/files/attach/files/content/2019/1030/bc0opii5npv.png",﹣1或 <img src="/files/attach/files/content/2019/1030/hjn0wk53hs3.png",img src="/files/attach/files/content/2019/1030/ifln31f32hj.png"/> 或 <img src="/files/attach/files/content/2019/1030/bc0opii5npv.png",img src="/files/attach/files/content/2019/1030/ifln31f32hj.png"/> 或7,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rvty5bgzj0n.png,zj0n.png
如图，是函数y=f（x）的导函数f′（x）的图象，则下面判断正确的是（ ）,在区间（﹣2，1）上f（x）是增函数,在（1，3）上f（x）是减函数,在（4，5）上f（x）是增函数,当x=4时，f（x）取极大值,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/gg3a1yxpkpy.png,pkpy.png
已知函数  ，  直线与函数  ,g(x)的图象都相切，且与  图象的切点为（1，f（x）），则m=（ ）,-1,-3,-4,-2,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/jg2sfayeogc.png,eogc.png
函数  在区间  上的平均变化率为（ ）,img src="/files/attach/files/content/2019/1030/vypgklt13el.png",img src="/files/attach/files/content/2019/1030/riyc5u1ae3b.png",img src="/files/attach/files/content/2019/1030/l3mkhpidm3h.png",img src="/files/attach/files/content/2019/1030/zapjlnb5xnp.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/5cml3o1ui15.png,ui15.png
若曲线  在坐标原点处的切线方程是2x-y=0，则实数a=（ ）,1,-1,2,-2,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/k3d5euplg1f.png,lg1f.png
已知函数  ，  表示的曲线过原点，且在  处的切线斜率均为  ，有以下命题：①  的解析式为  ；②  的极值点有且仅有一个；③  的最大值与最小值之和等于零.其中正确的命题个数为（ ）,0个,1个,2个,3个,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/bvcv1shdm13.png,dm13.png
抛物线：的焦点与双曲线：的左焦点的连线交于第二象限内的点 ． 若在点处的切线平行于的一条渐近线，则( ),img src="/files/attach/files/content/2019/1030/lxxv4vpoa3n.png",img src="/files/attach/files/content/2019/1030/lzehgzhq54w.png",img src="/files/attach/files/content/2019/1030/fonsq4xh244.png",img src="/files/attach/files/content/2019/1030/idnedjxbciz.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/f41e1q2clor.png,clor.png
若质点A按规律s=2t2运动，则质点A在t=1时的瞬时速度是（　　）,img src="/files/attach/files/content/2019/1030/3uyfclcqgug.png",2,img src="/files/attach/files/content/2019/1030/d3hkgbzsvzd.png",4,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rbtam3fx15c.png,x15c.png
定义：如果函数f（x）在[a，b]上存在x1  ， x2（a＜x1＜x2＜b）满足  ，  ，则称函数f（x）是[a，b]上的“双中值函数”．已知函数f（x）=x3﹣x2+a是[0，a]上的“双中值函数”，则实数a的取值范围是（ ）,img src="/files/attach/files/content/2019/1030/kihe4wucm4e.png",（ <img src="/files/attach/files/content/2019/1030/2e4dmly0g0l.png"/> ）,（ <img src="/files/attach/files/content/2019/1030/od3ezfrhnyc.png"/> ，1）,（ <img src="/files/attach/files/content/2019/1030/pvhjjjk3t44.png"/> ，1）,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/l4vba5cn45f.png,n45f.png
已知点P是曲线  上一动点，α为曲线在点P处的切线的倾斜角，则α的最小值是（ ）,0,img src="/files/attach/files/content/2019/1030/vrk1l0fkbkq.png",img src="/files/attach/files/content/2019/1030/tx2aw45ywvr.png",img src="/files/attach/files/content/2019/1030/iegw2wlun2k.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/p4uptzvsj0i.png,sj0i.png
函数在某一点的导数是（ ）,在该点的函数值的增量与自变量的增量的比,一个函数,一个常数，不是变数,函数在这一点到它附近一点之间的平均变化率,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2xfmtvsq1uv.png,q1uv.png
已知曲线  的一条切线斜率是3，则切点的横坐标为（ ）,-2,-1,1,2,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/hubh13gyov1.png,yov1.png
已知函数  的图象上一点  及邻近点  ，则  （ ）,2,img src="/files/attach/files/content/2019/1030/nhiq254nxyn.png",img src="/files/attach/files/content/2019/1030/xbkx2qhgrfq.png",img src="/files/attach/files/content/2019/1030/sf4wlbrk01q.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/k1u4etuso1r.png,so1r.png
曲线在点处的切线方程是（）,y=7x+4,y=7x+2,y=x-4,y=x-2,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3m0m3ycxl3v.png,xl3v.png
若  ，则  等于（ ）,-1,-2,1,img height="41" src="/files/attach/files/content/2019/1030/3sm4ziqrnns.png" v:shapes="_x0000_i1064" width="16",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/iudszwiftqm.png,ftqm.png
已知一个物体的运动方程为  ，其中位移  的单位是  ，时间  的单位是  ，则物体的初速度  为（ ）,img src="/files/attach/files/content/2019/1030/zmk5fpyzuuj.png",img src="/files/attach/files/content/2019/1030/agm2qix2jxf.png",img src="/files/attach/files/content/2019/1030/j1gq1crbryw.png",img src="/files/attach/files/content/2019/1030/zfm41scuutk.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/t1yy5zjf3s0.png,f3s0.png
设函数  ， 曲线在点处的切线方程为  ， 则曲线在点处切线的斜率为（ ）,4,img src="/files/attach/files/content/2019/1030/femljcba5h3.png",2,img src="/files/attach/files/content/2019/1030/dxaagqniyf5.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pmrdpfxpzh0.png,pzh0.png
已知曲线在点处的切线经过点  ， 则的值为( ),img src="/files/attach/files/content/2019/1030/xqqgveprfhr.png",1,e,10,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ir4z3vu55s1.png,55s1.png
若实数a、b、c、d满足,则的最小值 为 ( ),img src="/files/attach/files/content/2019/1030/krgzgsrvcll.png",img src="/files/attach/files/content/2019/1030/dlyvvvhkbfe.png",img src="/files/attach/files/content/2019/1030/uyrwcroyq2w.png",img src="/files/attach/files/content/2019/1030/3tmzosbg5pb.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xoiva2oz4qv.png,z4qv.png
函数在闭区间内的平均变化率为( ),img src="/files/attach/files/content/2019/1030/s44bpeapiuj.png",img src="/files/attach/files/content/2019/1030/hthgu5qmjn2.png",img src="/files/attach/files/content/2019/1030/psbaaatsqhb.png",img src="/files/attach/files/content/2019/1030/xo05qkfdgoj.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/k0su0ehglau.png,glau.png
设双曲线（a＞0,b＞0）的渐近线与抛物线y = x2 +1相切，则该双曲线的离心率等于( ),img src="/files/attach/files/content/2019/1030/rcldcrgygu5.png",2,img src="/files/attach/files/content/2019/1030/jjrbsr5eixe.png",img src="/files/attach/files/content/2019/1030/k1f5fmkayab.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ecopiruzgpf.png,zgpf.png
曲线y=x3-x-1的一条切线垂直于直线x+2y-1=0, 则切点P0的坐标为(   ),(1,-1),(-1,-1)或(1,-1),img src="/files/attach/files/content/2019/1030/5vy0kpdgr5t.png"/>或<img src="/files/attach/files/content/2019/1030/0g2vn0f3b2h.png",(-1,-1),B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/atts22kk4fn.png,k4fn.png
已知点P在曲线上，为曲线在点P处的切线的倾斜角，则的取值范围是（）,img src="/files/attach/files/content/2019/1030/btgr2nn245u.png",img src="/files/attach/files/content/2019/1030/sxngvreok5k.png",img src="/files/attach/files/content/2019/1030/21r4dbm33he.png",img src="/files/attach/files/content/2019/1030/kqiiy0hjtaw.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/cqbiv005ic0.png,5ic0.png
函数的图象上一点（0,1）处的切线的斜率为( ),1,2,3,0,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/o4542r5k5bk.png,k5bk.png
若  =1，则f′（x0）等于（ ）,2,﹣2,img src="/files/attach/files/content/2019/1030/gfl3jfvxhcb.png",img src="/files/attach/files/content/2019/1030/hnrrubxby3c.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/lklrsz3yljz.png,yljz.png
已知函数f（x）在x0处的导数为1，则  等于（ ）,2,﹣2,1,﹣1,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/hi4bnv4bxfk.png,bxfk.png
已知函数  ，若函数  是奇函数，则曲线  在点  处的切线方程是（ ）,img src="/files/attach/files/content/2019/1030/2cravurloxw.png",img src="/files/attach/files/content/2019/1030/ifiwanfs0no.png",img src="/files/attach/files/content/2019/1030/enyrgxe0hae.png",img src="/files/attach/files/content/2019/1030/jh5tewincwr.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ccqbpgrquxl.png,quxl.png
已知函数y＝f(x)＝x2＋1，则在x＝2，Δx＝0.1时，Δy的值为（ ）,0.40,0.41,0.43,0.44,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zi0mrr0gy5z.png,gy5z.png
已知曲线  的一条切线的斜率为2，则切点的横坐标为( ),1,ln2,2,i>e</i,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pzyo3yeqirh.png,qirh.png
已知函数  为自然对数的底数，关于  的方程  有四个相异实根，则实数  的取值范围是（ ）,img src="/files/attach/files/content/2019/1030/aexi2maa3a2.png",img src="/files/attach/files/content/2019/1030/ndck4bc4y4s.png",img src="/files/attach/files/content/2019/1030/nu1flcd3252.png",img src="/files/attach/files/content/2019/1030/hi304tzwiia.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zkl0y3gzunb.png,zunb.png
点  是曲线  上任意一点, 则点  到直线  的距离的最小值是（ ）,1,img src="/files/attach/files/content/2019/1030/3vegorpoevx.png",2,img src="/files/attach/files/content/2019/1030/gwonhve4t4m.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/wmo5mdhyj3o.png,yj3o.png
若曲线  在点(0, b)处的切线方程是  , 则( ),img src="/files/attach/files/content/2019/1030/rrng5gdz42n.png",img src="/files/attach/files/content/2019/1030/03qaturi3he.png",img src="/files/attach/files/content/2019/1030/pr1oqnamxgs.png",img src="/files/attach/files/content/2019/1030/hvye45rds11.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pgb0mdqjoeo.png,joeo.png
与直线4x-y+3=0平行的抛物线y=2x2的切线方程是(）.,4x-y+1=0,4x-y-1=0,4x-y-2=0,4x-y+3=0,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0v0fgewz3z0.png,z3z0.png
若点P是曲线y=x2-lnx上任意一点,则点P到直线y=x-2的最小距离是 ( ),img src="/files/attach/files/content/2019/1030/1uwzrw21zjl.png",1,img src="/files/attach/files/content/2019/1030/szqugi5yfe1.png",img src="/files/attach/files/content/2019/1030/sficm0hqh3z.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/5u5xgbb1p2q.png,1p2q.png
已知定义域为{x|x≠0}的偶函数f（x），其导函数为f′（x），对任意正实数x满足xf′（x）＞﹣2f（x），若g（x）=x2f（x），则不等式g（x）＜g（1﹣x）的解集是（ ）,（ <img src="/files/attach/files/content/2019/1030/lbuc1yj5ogl.png"/> ，+∞）,（﹣∞， <img src="/files/attach/files/content/2019/1030/lbuc1yj5ogl.png"/> ）,（﹣∞，0）∪（0， <img src="/files/attach/files/content/2019/1030/lbuc1yj5ogl.png"/> ）,（0， <img src="/files/attach/files/content/2019/1030/lbuc1yj5ogl.png"/> ）,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ijcbf41am3k.png,am3k.png
曲线在点A处的切线与直线平行，则点A的坐标为( ),img src="/files/attach/files/content/2019/1030/1iyr4d4mnlr.png",img src="/files/attach/files/content/2019/1030/lq3ilnjvvr1.png",img src="/files/attach/files/content/2019/1030/4chmsch12vq.png",img src="/files/attach/files/content/2019/1030/0jekey2zu5g.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pna1djreeg2.png,eeg2.png
已知函数  在  处的导数为  ，则  （ ）,img src="/files/attach/files/content/2019/1030/qeioedupmky.png",img src="/files/attach/files/content/2019/1030/ledvawscs2g.png",img src="/files/attach/files/content/2019/1030/aj3onquacgh.png",img src="/files/attach/files/content/2019/1030/gsitwri2xat.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ijfbkgmsdeq.png,sdeq.png
设曲线y＝ax－ln(x＋1)在点(0，0)处的切线方程为y＝2x  ， 则a＝( ),0,1,2,3,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/y4uhrvov2bx.png,v2bx.png
若曲线在点P处的切线平行于直线y=3x，则点P的坐标为（ ）,（1，3）,（－1，3）,（1，0）,（－1，0）,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2vyswt4vhux.png,vhux.png
函数y＝f(x)的导函数y＝f′(x)的图象如图所示，给出下列命题：    ①－3是函数y＝f(x)的极值点；②－1是函数y＝f(x)的最小值点；③y＝f(x)在区间(－3,1)上单调递增；④y＝f(x)在x＝0处切线的斜率小于零．以上正确命题的序号是( ),①②,③④,①③,②④,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pjlsnxtwmd1.png,wmd1.png
函数y=f（x）的图象如图所示，则导函数y=f′（x）的图象大致是（ ）,img alt="" height="93" src="/files/attach/files/content/2019/1030/i5o0whsf1qw.png" v:shapes="_x0000_i1074" width="100",img alt="" height="92" src="/files/attach/files/content/2019/1030/idk4klheq1r.png" v:shapes="_x0000_i1075" width="100",img alt="" height="92" src="/files/attach/files/content/2019/1030/wz4pexs1igr.png" v:shapes="_x0000_i1076" width="100",img alt="" height="92" src="/files/attach/files/content/2019/1030/askhh1ggsaw.png" v:shapes="_x0000_i1077" width="100",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4hpalqzbxft.png,bxft.png
定义：如果函数f（x）在[a，b]上存在x1  ， x2（a＜x1＜x2＜b）满足f′（x1）=  ， f′（x2）  ， 则称函数f（x）是[a，b]上的“双中值函数”．已知函数f（x）=x3﹣x2+a是[0，a]上“双中值函数”，则实数a的取值范围是（　　）,（<img src="/files/attach/files/content/2019/1030/nrivyob0ryx.png"/>  ， <img src="/files/attach/files/content/2019/1030/1vbvq0tqxny.png"/>）,（0，1）,（<img src="/files/attach/files/content/2019/1030/nrivyob0ryx.png"/>  ， 1）,（<img src="/files/attach/files/content/2019/1030/1vbvq0tqxny.png"/>  ， 1）,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pusgx2tptxy.png,ptxy.png
已知曲线  在点  处切线的倾斜角为  ，则  等于（ ）,2,img src="/files/attach/files/content/2019/1030/qqgycgyzmwh.png",3,img src="/files/attach/files/content/2019/1030/emho0wzxgvq.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/hltjbh5lt25.png,lt25.png
函数  在区间  上的平均变化率  等于（ ）,4,img src="/files/attach/files/content/2019/1030/uy1xwtpyi0b.png",img src="/files/attach/files/content/2019/1030/wchk532n25z.png",4x,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/fdweqe1bhtj.png,bhtj.png
设f（x）为可导函数，且满足  =﹣2，则函数y=f（x）在x=1处的导数为（ ）,1,﹣1,1或﹣1,以上答案都不对,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/mw3tjlyelzz.png,elzz.png
在（1，2）内的平均变化率为（ ）,0,1,2,3,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4mdlfnccvhn.png,cvhn.png
在导数定义中“当△x→0时，  →f′（x0）”中的，△x的取值为（ ）,正值,负值,正值、负值或零,正值或负值，但不能为零,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/lp0mmwyfpzl.png,fpzl.png
一点沿直线运动，如果由起点起经过t秒后的距离  ，那么速度为零的时刻是（ ）,1秒末,2秒末,3秒末,4秒末,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/cxbwzanjjzy.png,jjzy.png
函数  在  处的导数  的几何意义是（ ）,在点 <img src="/files/attach/files/content/2019/1030/odnckw0xqas.png"/> 处的斜率,在点 <img src="/files/attach/files/content/2019/1030/1lzqcfi1zrs.png"/> 处的切线与 <img height="15" src="/files/attach/files/content/2019/1030/4le5blmqylk.png" v:shapes="图片_x0020_100016" width="14"/> 轴所夹的锐角的正切值,曲线 <img src="/files/attach/files/content/2019/1030/tv0lj2my5tv.png"/> 在点 <img src="/files/attach/files/content/2019/1030/1lzqcfi1zrs.png"/> 处切线的斜率,点 <img src="/files/attach/files/content/2019/1030/1lzqcfi1zrs.png"/> 与点 <img src="/files/attach/files/content/2019/1030/zuhf3q3nz2u.png"/> 连线的斜率,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/024z4ujfckw.png,fckw.png
水以匀速注入如图容器中，试找出与容器对应的水的高度 h 与时间 t 的函数关系图象（ ）,img src="/files/attach/files/content/2019/1030/rbm5gtdlv0s.jpg",img src="/files/attach/files/content/2019/1030/ppdgtuyewkh.png",img src="/files/attach/files/content/2019/1030/gqslmkr5nbv.png",img src="/files/attach/files/content/2019/1030/om45bwomcmy.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/wks5hb0dm1e.png,dm1e.png
已知直线  是曲线  的一条切线，若函数  ，满足  对任意的  恒成立，则实数  的取值范围为（ ）,img src="/files/attach/files/content/2019/1030/tzqsmgxgnme.png",img src="/files/attach/files/content/2019/1030/ivskfp0xvqa.png",img src="/files/attach/files/content/2019/1030/2titwb4ljv1.png",img src="/files/attach/files/content/2019/1030/y0py1coufde.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/mdka0xcugbx.png,ugbx.png
函数的导函数f'(x)的图象与x轴所围成的封闭图形的面积为( ),img src="/files/attach/files/content/2019/1030/a0prev2lt04.png"/>1n2,img src="/files/attach/files/content/2019/1030/bet0irevgtr.png"/>1n2,img src="/files/attach/files/content/2019/1030/1ilm2hiwcmp.png"/>1n2,img src="/files/attach/files/content/2019/1030/h44m3jteyu5.png"/>1n2,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/va15ythr5hu.png,r5hu.png
如果f′（x）是二次函数，且f′（x）的图象开口向上，顶点坐标为(1,)，那么曲线y=f（x）上任一点的切线的倾斜角α的取值范围是（　　）,img src="/files/attach/files/content/2019/1030/10roabec4jn.png",img src="/files/attach/files/content/2019/1030/ob3jbsi0evn.png",img src="/files/attach/files/content/2019/1030/dqtgixjtcpc.png",img src="/files/attach/files/content/2019/1030/z1ur3opcggd.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/smuay2wtzl5.png,tzl5.png
已知函数  的图象上一点  及邻近一点  ，则  等于 （ ）,4,4+2 <img src="/files/attach/files/content/2019/1030/25lh2nry2jb.png"/> x,4+ <img src="/files/attach/files/content/2019/1030/25lh2nry2jb.png"/> x,img src="/files/attach/files/content/2019/1030/yjnhdyufe3u.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/d1hxy5t4jhu.png,4jhu.png
若曲线  的一条切线是  ，则  的最小值是（ ）,2,img src="/files/attach/files/content/2019/1030/er0tewfpkkj.png",4,img src="/files/attach/files/content/2019/1030/dnjdkzwcus1.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3zusrznnyd4.png,nyd4.png
设直线l1  ， l2分别是函数f(x)=  图象上点P1  ， P2处的切线，l1与l2垂直相交于点P，且l1  ， l2分别与y轴相交于点A，B，则△PAB的面积的取值范围是（ ）,(0,1),(0,2),(0,+∞),(1,+∞),A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/l24loz2qs0j.png,qs0j.png
曲线y=x3﹣3x2+1在点（1，﹣1）处的切线方程为（ ）,y=3x﹣4,y=﹣3x+2,y=﹣4x+3,y=4x﹣5,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0ypjvnes0vh.png,s0vh.png
函数  ， 则此函数图像在点(1,f(1))处的切线的倾斜角为　 （ 　　）,０,img src="/files/attach/files/content/2019/1030/njn1v1qgz1g.png",img src="/files/attach/files/content/2019/1030/x53ks4uh1r1.png"/>　　　　　,img src="/files/attach/files/content/2019/1030/e11fyqdo0zs.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/02bw5fkbzoj.png,bzoj.png
已知函数  在  处的导数为  ，则  等于（ ）,img src="/files/attach/files/content/2019/1030/xabxfibvh40.png",img src="/files/attach/files/content/2019/1030/hhb2l1e5r3b.png",img src="/files/attach/files/content/2019/1030/azvpu1wyvbi.png",img src="/files/attach/files/content/2019/1030/xd0z3uv3jiq.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/gcbva02etb4.png,etb4.png
曲线C：y = x2 + x 在 x =1 处的切线与直线ax－y+1= 0互相垂直，则实数a的值为( ),3,－3,img src="/files/attach/files/content/2019/1030/umfehm1twbb.png",－<img src="/files/attach/files/content/2019/1030/umfehm1twbb.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/uzwabqoxttt.png,xttt.png
若函数y＝f(x)在x＝a处的导数为A，则  为( ),A,2A,img src="/files/attach/files/content/2019/1030/nm34l41mnl2.png",0,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vaga4armeqg.png,meqg.png
已知函数  ，则  从  到  的平均变化率为( ),img height="29" src="/files/attach/files/content/2019/1030/1haxw5o1kvw.png" v:shapes="_x0000_i1056" width="103",img height="29" src="/files/attach/files/content/2019/1030/1zysrddypdh.png" v:shapes="_x0000_i1057" width="81",img height="19" src="/files/attach/files/content/2019/1030/hqcjslsy5ww.png" v:shapes="_x0000_i1058" width="40",img height="17" src="/files/attach/files/content/2019/1030/egkhyhtc4df.png" v:shapes="_x0000_i1059" width="13",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/devamyfsmj5.png,smj5.png
已知方程  有且仅有两个不同的实数解  ，  ，则以下有关两根关系的结论正确的是（ ）,img height="21" src="/files/attach/files/content/2019/1030/cx2vmdeckmf.png" v:shapes="_x0000_i1106" width="92",img height="21" src="/files/attach/files/content/2019/1030/e5jptwt0spm.png" v:shapes="_x0000_i1107" width="101",img height="21" src="/files/attach/files/content/2019/1030/nypxtegfqg4.png" v:shapes="_x0000_i1108" width="93",img height="21" src="/files/attach/files/content/2019/1030/rnppzfw4eho.png" v:shapes="_x0000_i1109" width="97",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/1gfym3xoa1p.png,oa1p.png
若函数  的图象上任意一点的切线斜率均大于0，则实数b的取值范围为（ ）,（－∞，4）,（－∞，4］,（4，＋∞）,（0,4）,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/sm4akozimev.png,imev.png
函数f（x）在x=x0处导数f′（x0）的几何意义是（ ）,在点x=x<sub>0</sub>处的斜率,在点 （ x<sub>0</sub>  ， f （ x<sub>0</sub> ） ） 处的切线与x轴所夹的锐角正切值,点 （ x<sub>0</sub>  ， f （ x<sub>0</sub> ） ） 与点 （0，0 ） 连线的斜率,曲线y=f（x）在点 （ x<sub>0</sub>  ， f （ x<sub>0</sub> ） ） 处的切线的斜率．,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/lyd4uolsvwt.png,svwt.png
函数f（x）的图象如图所示，则下列关系正确的是（ ）,0＜f'（2）＜f'（3）＜f（3）﹣f（2）,0＜f'（2）＜f（3）﹣f（2）＜f'（3）,0＜f'（3）＜f（3）﹣f（2）＜f'（2）,0＜f（3）﹣f（2）＜f'（2）﹣f'（3）,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xdwdvcwgmwe.png,gmwe.png
函数f（x）=x3+4x+5的图象在x=1处的切线在x轴上的截距为（ ）,10,5,﹣1,img src="/files/attach/files/content/2019/1030/plqrjhlgcek.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4zw0zfkgt4j.png,gt4j.png
曲线在点(1，2)处的切线方程为(　　),y＝3x－1,y＝－3x＋5,y＝3x＋5,y＝2x,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3cuidfkk0w3.png,k0w3.png
已知函数  ，若直线  过点  ，且与曲线  相切，则直线  的斜率为,img src="/files/attach/files/content/2019/1030/rnpctlb1hhv.png",2,img src="/files/attach/files/content/2019/1030/do3xivongnx.png",img src="/files/attach/files/content/2019/1030/2e2m1uhcdr2.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rcuyp5ef3f5.png,f3f5.png
